"time","wind_power","horizon"
2017-06-28 06:00:00,0.942,6
2017-06-28 12:00:00,0.937,12
2017-06-28 18:00:00,0.926,18
2017-06-29 00:00:00,0.382,24
2017-06-29 00:00:00,0.382,0
2017-06-29 06:00:00,0.305,6
2017-06-29 12:00:00,0.098,12
2017-06-29 18:00:00,0.044,18
2017-06-30 00:00:00,0.2,24
2017-06-30 00:00:00,0.2,0
2017-06-30 06:00:00,0.544,6
2017-06-30 12:00:00,0.575,12
2017-06-30 18:00:00,0.409,18
2017-07-01 00:00:00,0.749,24
2017-07-01 00:00:00,0.749,0
2017-07-01 06:00:00,0.65,6
2017-07-01 12:00:00,0.712,12
2017-07-01 18:00:00,0.593,18
2017-07-02 00:00:00,0.644,24
2017-07-02 00:00:00,0.644,0
2017-07-02 06:00:00,0.785,6
2017-07-02 12:00:00,0.726,12
2017-07-02 18:00:00,0.757,18
2017-07-03 00:00:00,0.763,24
2017-07-03 00:00:00,0.763,0
2017-07-03 06:00:00,0.829,6
2017-07-03 12:00:00,0.778,12
2017-07-03 18:00:00,0.8,18
2017-07-04 00:00:00,0.794,24
2017-07-04 00:00:00,0.794,0
2017-07-04 06:00:00,0.566,6
2017-07-04 12:00:00,0.237,12
2017-07-04 18:00:00,0.061,18
2017-07-05 00:00:00,0.023,24
2017-07-05 00:00:00,0.023,0
2017-07-05 06:00:00,0.031,6
2017-07-05 12:00:00,0.036,12
2017-07-05 18:00:00,0.102,18
2017-07-06 00:00:00,0.015,24
2017-07-06 00:00:00,0.015,0
2017-07-06 06:00:00,0.03,6
2017-07-06 12:00:00,0.215,12
2017-07-06 18:00:00,0.344,18
2017-07-07 00:00:00,0.289,24
2017-07-07 00:00:00,0.289,0
2017-07-07 06:00:00,0.023,6
2017-07-07 12:00:00,0.086,12
2017-07-07 18:00:00,0.338,18
2017-07-08 00:00:00,0.385,24
2017-07-08 00:00:00,0.385,0
2017-07-08 06:00:00,0.445,6
2017-07-08 12:00:00,0.315,12
2017-07-08 18:00:00,0.105,18
2017-07-09 00:00:00,0.046,24
2017-07-09 00:00:00,0.046,0
2017-07-09 06:00:00,0.209,6
2017-07-09 12:00:00,0.219,12
2017-07-09 18:00:00,0.116,18
2017-07-10 00:00:00,0.174,24
2017-07-10 00:00:00,0.174,0
2017-07-10 06:00:00,0.24,6
2017-07-10 12:00:00,0.184,12
2017-07-10 18:00:00,0.204,18
2017-07-11 00:00:00,0.344,24
2017-07-11 00:00:00,0.344,0
2017-07-11 06:00:00,0.433,6
2017-07-11 12:00:00,0.768,12
2017-07-11 18:00:00,0.536,18
2017-07-12 00:00:00,0.021,24
2017-07-12 00:00:00,0.021,0
2017-07-12 06:00:00,0.804,6
2017-07-12 12:00:00,0.874,12
2017-07-12 18:00:00,0.911,18
2017-07-13 00:00:00,0.773,24
2017-07-13 00:00:00,0.773,0
2017-07-13 06:00:00,0.488,6
2017-07-13 12:00:00,0.171,12
2017-07-13 18:00:00,0.227,18
2017-07-14 00:00:00,0.325,24
2017-07-14 00:00:00,0.325,0
2017-07-14 06:00:00,0.493,6
2017-07-14 12:00:00,0.381,12
2017-07-14 18:00:00,0.678,18
2017-07-15 00:00:00,0.519,24
2017-07-15 00:00:00,0.519,0
2017-07-15 06:00:00,0.391,6
2017-07-15 12:00:00,0.269,12
2017-07-15 18:00:00,0.439,18
2017-07-16 00:00:00,0.768,24
2017-07-16 00:00:00,0.768,0
2017-07-16 06:00:00,0.673,6
2017-07-16 12:00:00,0.546,12
2017-07-16 18:00:00,0.421,18
2017-07-17 00:00:00,0.511,24
2017-07-17 00:00:00,0.511,0
2017-07-17 06:00:00,0.577,6
2017-07-17 12:00:00,0.557,12
2017-07-17 18:00:00,0.237,18
2017-07-18 00:00:00,0.038,24
2017-07-18 00:00:00,0.038,0
2017-07-18 06:00:00,0.011,6
2017-07-18 12:00:00,0.045,12
2017-07-18 18:00:00,0.24,18
2017-07-19 00:00:00,0.542,24
2017-07-19 00:00:00,0.542,0
2017-07-19 06:00:00,0.725,6
2017-07-19 12:00:00,0.898,12
2017-07-19 18:00:00,0.801,18
2017-07-20 00:00:00,0.318,24
2017-07-20 00:00:00,0.318,0
2017-07-20 06:00:00,0.396,6
2017-07-20 12:00:00,0.299,12
2017-07-20 18:00:00,0.445,18
2017-07-21 00:00:00,0.837,24
2017-07-21 00:00:00,0.837,0
2017-07-21 06:00:00,0.147,6
2017-07-21 12:00:00,0.088,12
2017-07-21 18:00:00,0.457,18
2017-07-22 00:00:00,0.656,24
2017-07-22 00:00:00,0.656,0
2017-07-22 06:00:00,0.727,6
2017-07-22 12:00:00,0.645,12
2017-07-22 18:00:00,0.55,18
2017-07-23 00:00:00,0.455,24
2017-07-23 00:00:00,0.455,0
2017-07-23 06:00:00,0.662,6
2017-07-23 12:00:00,0.26,12
2017-07-23 18:00:00,0.159,18
2017-07-24 00:00:00,0.112,24
2017-07-24 00:00:00,0.112,0
2017-07-24 06:00:00,0.044,6
2017-07-24 12:00:00,0.067,12
2017-07-24 18:00:00,0.349,18
2017-07-25 00:00:00,0.533,24
2017-07-25 00:00:00,0.533,0
2017-07-25 06:00:00,0.812,6
2017-07-25 12:00:00,0.668,12
2017-07-25 18:00:00,0.557,18
2017-07-26 00:00:00,0.354,24
2017-07-26 00:00:00,0.354,0
2017-07-26 06:00:00,0.122,6
2017-07-26 12:00:00,0.025,12
2017-07-26 18:00:00,0.367,18
2017-07-27 00:00:00,0.83,24
2017-07-27 00:00:00,0.83,0
2017-07-27 06:00:00,0.623,6
2017-07-27 12:00:00,0.564,12
2017-07-27 18:00:00,0.458,18
2017-07-28 00:00:00,0.447,24
2017-07-28 00:00:00,0.447,0
2017-07-28 06:00:00,0.623,6
2017-07-28 12:00:00,0.851,12
2017-07-28 18:00:00,0.713,18
2017-07-29 00:00:00,0.888,24
2017-07-29 00:00:00,0.888,0
2017-07-29 06:00:00,0.881,6
2017-07-29 12:00:00,0.87,12
2017-07-29 18:00:00,0.216,18
2017-07-30 00:00:00,0.265,24
2017-07-30 00:00:00,0.265,0
2017-07-30 06:00:00,0.825,6
2017-07-30 12:00:00,0.682,12
2017-07-30 18:00:00,0.688,18
2017-07-31 00:00:00,0.733,24
2017-07-31 00:00:00,0.733,0
2017-07-31 06:00:00,0.686,6
2017-07-31 12:00:00,0.738,12
2017-07-31 18:00:00,0.369,18
2017-08-01 00:00:00,0.276,24
2017-08-01 00:00:00,0.276,0
2017-08-01 06:00:00,0.297,6
2017-08-01 12:00:00,0.153,12
2017-08-01 18:00:00,0.408,18
2017-08-02 00:00:00,0.585,24
2017-08-02 00:00:00,0.585,0
2017-08-02 06:00:00,0.351,6
2017-08-02 12:00:00,0.408,12
2017-08-02 18:00:00,0.242,18
2017-08-03 00:00:00,0.822,24
2017-08-03 00:00:00,0.822,0
2017-08-03 06:00:00,0.934,6
2017-08-03 12:00:00,0.938,12
2017-08-03 18:00:00,0.963,18
2017-08-04 00:00:00,0.935,24
2017-08-04 00:00:00,0.935,0
2017-08-04 06:00:00,0.905,6
2017-08-04 12:00:00,0.958,12
2017-08-04 18:00:00,0.937,18
2017-08-05 00:00:00,0.835,24
2017-08-05 00:00:00,0.835,0
2017-08-05 06:00:00,0.404,6
2017-08-05 12:00:00,0.616,12
2017-08-05 18:00:00,0.746,18
2017-08-06 00:00:00,0.6,24
2017-08-06 00:00:00,0.6,0
2017-08-06 06:00:00,0.614,6
2017-08-06 12:00:00,0.744,12
2017-08-06 18:00:00,0.392,18
2017-08-07 00:00:00,0.654,24
2017-08-07 00:00:00,0.654,0
2017-08-07 06:00:00,0.823,6
2017-08-07 12:00:00,0.686,12
2017-08-07 18:00:00,0.167,18
2017-08-08 00:00:00,0.029,24
2017-08-08 00:00:00,0.029,0
2017-08-08 06:00:00,0.376,6
2017-08-08 12:00:00,0.684,12
2017-08-08 18:00:00,0.502,18
2017-08-09 00:00:00,0.172,24
2017-08-09 00:00:00,0.172,0
2017-08-09 06:00:00,0.747,6
2017-08-09 12:00:00,0.775,12
2017-08-09 18:00:00,0.448,18
2017-08-10 00:00:00,0.511,24
2017-08-10 00:00:00,0.511,0
2017-08-10 06:00:00,0.424,6
2017-08-10 12:00:00,0.305,12
2017-08-10 18:00:00,0.188,18
2017-08-11 00:00:00,0.137,24
2017-08-11 00:00:00,0.137,0
2017-08-11 06:00:00,0.012,6
2017-08-11 12:00:00,0.157,12
2017-08-11 18:00:00,0.421,18
2017-08-12 00:00:00,0.513,24
2017-08-12 00:00:00,0.513,0
2017-08-12 06:00:00,0.399,6
2017-08-12 12:00:00,0.708,12
2017-08-12 18:00:00,0.701,18
2017-08-13 00:00:00,0.604,24
2017-08-13 00:00:00,0.604,0
2017-08-13 06:00:00,0.37,6
2017-08-13 12:00:00,0.18,12
2017-08-13 18:00:00,0.031,18
2017-08-14 00:00:00,0.086,24
2017-08-14 00:00:00,0.086,0
2017-08-14 06:00:00,0.494,6
2017-08-14 12:00:00,0.622,12
2017-08-14 18:00:00,0.673,18
2017-08-15 00:00:00,0.615,24
2017-08-15 00:00:00,0.615,0
2017-08-15 06:00:00,0.442,6
2017-08-15 12:00:00,0.064,12
2017-08-15 18:00:00,0.266,18
2017-08-16 00:00:00,0.479,24
2017-08-16 00:00:00,0.479,0
2017-08-16 06:00:00,0.2,6
2017-08-16 12:00:00,0.081,12
2017-08-16 18:00:00,0.499,18
2017-08-17 00:00:00,0.752,24
2017-08-17 00:00:00,0.752,0
2017-08-17 06:00:00,0.634,6
2017-08-17 12:00:00,0.833,12
2017-08-17 18:00:00,0.627,18
2017-08-18 00:00:00,0.56,24
2017-08-18 00:00:00,0.56,0
2017-08-18 06:00:00,0.662,6
2017-08-18 12:00:00,0.847,12
2017-08-18 18:00:00,0.402,18
2017-08-19 00:00:00,0.62,24
2017-08-19 00:00:00,0.62,0
2017-08-19 06:00:00,0.701,6
2017-08-19 12:00:00,0.904,12
2017-08-19 18:00:00,0.886,18
2017-08-20 00:00:00,0.918,24
2017-08-20 00:00:00,0.918,0
2017-08-20 06:00:00,0.766,6
2017-08-20 12:00:00,0.725,12
2017-08-20 18:00:00,0.725,18
2017-08-21 00:00:00,0.69,24
2017-08-21 00:00:00,0.69,0
2017-08-21 06:00:00,0.469,6
2017-08-21 12:00:00,0.291,12
2017-08-21 18:00:00,0.182,18
2017-08-22 00:00:00,0.156,24
2017-08-22 00:00:00,0.156,0
2017-08-22 06:00:00,0.081,6
2017-08-22 12:00:00,0.073,12
2017-08-22 18:00:00,0.092,18
2017-08-23 00:00:00,0.074,24
2017-08-23 00:00:00,0.074,0
2017-08-23 06:00:00,0.203,6
2017-08-23 12:00:00,0.478,12
2017-08-23 18:00:00,0.653,18
2017-08-24 00:00:00,0.627,24
2017-08-24 00:00:00,0.627,0
2017-08-24 06:00:00,0.746,6
2017-08-24 12:00:00,0.824,12
2017-08-24 18:00:00,0.693,18
2017-08-25 00:00:00,0.652,24
2017-08-25 00:00:00,0.652,0
2017-08-25 06:00:00,0.455,6
2017-08-25 12:00:00,0.281,12
2017-08-25 18:00:00,0.032,18
2017-08-26 00:00:00,0.099,24
2017-08-26 00:00:00,0.099,0
2017-08-26 06:00:00,0.104,6
2017-08-26 12:00:00,0.094,12
2017-08-26 18:00:00,0.097,18
2017-08-27 00:00:00,0.601,24
2017-08-27 00:00:00,0.601,0
2017-08-27 06:00:00,0.425,6
2017-08-27 12:00:00,0.139,12
2017-08-27 18:00:00,0.04,18
2017-08-28 00:00:00,0.045,24
2017-08-28 00:00:00,0.045,0
2017-08-28 06:00:00,0.053,6
2017-08-28 12:00:00,0.119,12
2017-08-28 18:00:00,0.115,18
2017-08-29 00:00:00,0.371,24
2017-08-29 00:00:00,0.371,0
2017-08-29 06:00:00,0.499,6
2017-08-29 12:00:00,0.45,12
2017-08-29 18:00:00,0.299,18
2017-08-30 00:00:00,0.206,24
2017-08-30 00:00:00,0.206,0
2017-08-30 06:00:00,0.052,6
2017-08-30 12:00:00,0.168,12
2017-08-30 18:00:00,0.624,18
2017-08-31 00:00:00,0.629,24
2017-08-31 00:00:00,0.629,0
2017-08-31 06:00:00,0.457,6
2017-08-31 12:00:00,0.36,12
2017-08-31 18:00:00,0.285,18
2017-09-01 00:00:00,0.37,24
2017-09-01 00:00:00,0.37,0
2017-09-01 06:00:00,0.155,6
2017-09-01 12:00:00,0.142,12
2017-09-01 18:00:00,0.151,18
2017-09-02 00:00:00,0.154,24
2017-09-02 00:00:00,0.154,0
2017-09-02 06:00:00,0.19,6
2017-09-02 12:00:00,0.196,12
2017-09-02 18:00:00,0.144,18
2017-09-03 00:00:00,0.043,24
2017-09-03 00:00:00,0.043,0
2017-09-03 06:00:00,0.018,6
2017-09-03 12:00:00,0.02,12
2017-09-03 18:00:00,0.023,18
2017-09-04 00:00:00,0.144,24
2017-09-04 00:00:00,0.144,0
2017-09-04 06:00:00,0.087,6
2017-09-04 12:00:00,0.245,12
2017-09-04 18:00:00,0.243,18
2017-09-05 00:00:00,0.439,24
2017-09-05 00:00:00,0.439,0
2017-09-05 06:00:00,0.65,6
2017-09-05 12:00:00,0.651,12
2017-09-05 18:00:00,0.706,18
2017-09-06 00:00:00,0.325,24
2017-09-06 00:00:00,0.325,0
2017-09-06 06:00:00,0.507,6
2017-09-06 12:00:00,0.807,12
2017-09-06 18:00:00,0.78,18
2017-09-07 00:00:00,0.58,24
2017-09-07 00:00:00,0.58,0
2017-09-07 06:00:00,0.56,6
2017-09-07 12:00:00,0.508,12
2017-09-07 18:00:00,0.596,18
2017-09-08 00:00:00,0.749,24
2017-09-08 00:00:00,0.749,0
2017-09-08 06:00:00,0.858,6
2017-09-08 12:00:00,0.823,12
2017-09-08 18:00:00,0.39,18
2017-09-09 00:00:00,0.24,24
2017-09-09 00:00:00,0.24,0
2017-09-09 06:00:00,0.118,6
2017-09-09 12:00:00,0.078,12
2017-09-09 18:00:00,0.385,18
2017-09-10 00:00:00,0.481,24
2017-09-10 00:00:00,0.481,0
2017-09-10 06:00:00,0.424,6
2017-09-10 12:00:00,0.821,12
2017-09-10 18:00:00,0.964,18
2017-09-11 00:00:00,0.933,24
2017-09-11 00:00:00,0.933,0
2017-09-11 06:00:00,0.93,6
2017-09-11 12:00:00,0.964,12
2017-09-11 18:00:00,0.939,18
2017-09-12 00:00:00,0.726,24
2017-09-12 00:00:00,0.726,0
2017-09-12 06:00:00,0.806,6
2017-09-12 12:00:00,0.877,12
2017-09-12 18:00:00,0.825,18
2017-09-13 00:00:00,0.936,24
2017-09-13 00:00:00,0.936,0
2017-09-13 06:00:00,0.961,6
2017-09-13 12:00:00,0.826,12
2017-09-13 18:00:00,0.937,18
2017-09-14 00:00:00,0.948,24
2017-09-14 00:00:00,0.948,0
2017-09-14 06:00:00,0.731,6
2017-09-14 12:00:00,0.726,12
2017-09-14 18:00:00,0.932,18
2017-09-15 00:00:00,0.844,24
2017-09-15 00:00:00,0.844,0
2017-09-15 06:00:00,0.794,6
2017-09-15 12:00:00,0.484,12
2017-09-15 18:00:00,0.5,18
2017-09-16 00:00:00,0.297,24
2017-09-16 00:00:00,0.297,0
2017-09-16 06:00:00,0.137,6
2017-09-16 12:00:00,0.022,12
2017-09-16 18:00:00,0.006,18
2017-09-17 00:00:00,0.003,24
2017-09-17 00:00:00,0.003,0
2017-09-17 06:00:00,0.005,6
2017-09-17 12:00:00,0.006,12
2017-09-17 18:00:00,0.024,18
2017-09-18 00:00:00,0.049,24
2017-09-18 00:00:00,0.049,0
2017-09-18 06:00:00,0.126,6
2017-09-18 12:00:00,0.129,12
2017-09-18 18:00:00,0.045,18
2017-09-19 00:00:00,0.021,24
2017-09-19 00:00:00,0.021,0
2017-09-19 06:00:00,0.224,6
2017-09-19 12:00:00,0.436,12
2017-09-19 18:00:00,0.707,18
2017-09-20 00:00:00,0.698,24
2017-09-20 00:00:00,0.698,0
2017-09-20 06:00:00,0.53,6
2017-09-20 12:00:00,0.439,12
2017-09-20 18:00:00,0.361,18
2017-09-21 00:00:00,0.564,24
2017-09-21 00:00:00,0.564,0
2017-09-21 06:00:00,0.511,6
2017-09-21 12:00:00,0.534,12
2017-09-21 18:00:00,0.464,18
2017-09-22 00:00:00,0.393,24
2017-09-22 00:00:00,0.393,0
2017-09-22 06:00:00,0.202,6
2017-09-22 12:00:00,0.075,12
2017-09-22 18:00:00,0.015,18
2017-09-23 00:00:00,0.104,24
2017-09-23 00:00:00,0.104,0
2017-09-23 06:00:00,0.041,6
2017-09-23 12:00:00,0.009,12
2017-09-23 18:00:00,0.034,18
2017-09-24 00:00:00,0.082,24
2017-09-24 00:00:00,0.082,0
2017-09-24 06:00:00,0.038,6
2017-09-24 12:00:00,0.097,12
2017-09-24 18:00:00,0.37,18
2017-09-25 00:00:00,0.527,24
2017-09-25 00:00:00,0.527,0
2017-09-25 06:00:00,0.391,6
2017-09-25 12:00:00,0.442,12
2017-09-25 18:00:00,0.54,18
2017-09-26 00:00:00,0.533,24
2017-09-26 00:00:00,0.533,0
2017-09-26 06:00:00,0.368,6
2017-09-26 12:00:00,0.427,12
2017-09-26 18:00:00,0.542,18
2017-09-27 00:00:00,0.561,24
2017-09-27 00:00:00,0.561,0
2017-09-27 06:00:00,0.654,6
2017-09-27 12:00:00,0.61,12
2017-09-27 18:00:00,0.555,18
2017-09-28 00:00:00,0.524,24
2017-09-28 00:00:00,0.524,0
2017-09-28 06:00:00,0.618,6
2017-09-28 12:00:00,0.542,12
2017-09-28 18:00:00,0.549,18
2017-09-29 00:00:00,0.576,24
2017-09-29 00:00:00,0.576,0
2017-09-29 06:00:00,0.513,6
2017-09-29 12:00:00,0.518,12
2017-09-29 18:00:00,0.787,18
2017-09-30 00:00:00,0.405,24
2017-09-30 00:00:00,0.405,0
2017-09-30 06:00:00,0.16,6
2017-09-30 12:00:00,0.242,12
2017-09-30 18:00:00,0.198,18
2017-10-01 00:00:00,0.399,24
2017-10-01 00:00:00,0.399,0
2017-10-01 06:00:00,0.728,6
2017-10-01 12:00:00,0.921,12
2017-10-01 18:00:00,0.956,18
2017-10-02 00:00:00,0.942,24
2017-10-02 00:00:00,0.942,0
2017-10-02 06:00:00,0.951,6
2017-10-02 12:00:00,0.962,12
2017-10-02 18:00:00,0.964,18
2017-10-03 00:00:00,0.917,24
2017-10-03 00:00:00,0.917,0
2017-10-03 06:00:00,0.904,6
2017-10-03 12:00:00,0.93,12
2017-10-03 18:00:00,0.911,18
2017-10-04 00:00:00,0.939,24
2017-10-04 00:00:00,0.939,0
2017-10-04 06:00:00,0.954,6
2017-10-04 12:00:00,0.953,12
2017-10-04 18:00:00,0.963,18
2017-10-05 00:00:00,0.909,24
2017-10-05 00:00:00,0.909,0
2017-10-05 06:00:00,0.862,6
2017-10-05 12:00:00,0.964,12
2017-10-05 18:00:00,0.957,18
2017-10-06 00:00:00,0.954,24
2017-10-06 00:00:00,0.954,0
2017-10-06 06:00:00,0.963,6
2017-10-06 12:00:00,0.962,12
2017-10-06 18:00:00,0.865,18
2017-10-07 00:00:00,0.877,24
2017-10-07 00:00:00,0.877,0
2017-10-07 06:00:00,0.946,6
2017-10-07 12:00:00,0.951,12
2017-10-07 18:00:00,0.912,18
2017-10-08 00:00:00,0.801,24
2017-10-08 00:00:00,0.801,0
2017-10-08 06:00:00,0.715,6
2017-10-08 12:00:00,0.533,12
2017-10-08 18:00:00,0.352,18
2017-10-09 00:00:00,0.214,24
2017-10-09 00:00:00,0.214,0
2017-10-09 06:00:00,0.115,6
2017-10-09 12:00:00,0.14,12
2017-10-09 18:00:00,0.234,18
2017-10-10 00:00:00,0.361,24
2017-10-10 00:00:00,0.361,0
2017-10-10 06:00:00,0.569,6
2017-10-10 12:00:00,0.897,12
2017-10-10 18:00:00,0.746,18
2017-10-11 00:00:00,0.82,24
2017-10-11 00:00:00,0.82,0
2017-10-11 06:00:00,0.921,6
2017-10-11 12:00:00,0.964,12
2017-10-11 18:00:00,0.963,18
2017-10-12 00:00:00,0.961,24
2017-10-12 00:00:00,0.961,0
2017-10-12 06:00:00,0.958,6
2017-10-12 12:00:00,0.962,12
2017-10-12 18:00:00,0.844,18
2017-10-13 00:00:00,0.598,24
2017-10-13 00:00:00,0.598,0
2017-10-13 06:00:00,0.744,6
2017-10-13 12:00:00,0.906,12
2017-10-13 18:00:00,0.93,18
2017-10-14 00:00:00,0.904,24
2017-10-14 00:00:00,0.904,0
2017-10-14 06:00:00,0.813,6
2017-10-14 12:00:00,0.792,12
2017-10-14 18:00:00,0.727,18
2017-10-15 00:00:00,0.484,24
2017-10-15 00:00:00,0.484,0
2017-10-15 06:00:00,0.641,6
2017-10-15 12:00:00,0.757,12
2017-10-15 18:00:00,0.816,18
2017-10-16 00:00:00,0.563,24
2017-10-16 00:00:00,0.563,0
2017-10-16 06:00:00,0.408,6
2017-10-16 12:00:00,0.319,12
2017-10-16 18:00:00,0.932,18
2017-10-17 00:00:00,0.937,24
2017-10-17 00:00:00,0.937,0
2017-10-17 06:00:00,0.963,6
2017-10-17 12:00:00,0.963,12
2017-10-17 18:00:00,0.945,18
2017-10-18 00:00:00,0.754,24
2017-10-18 00:00:00,0.754,0
2017-10-18 06:00:00,0.234,6
2017-10-18 12:00:00,0.018,12
2017-10-18 18:00:00,0.101,18
2017-10-19 00:00:00,0.364,24
2017-10-19 00:00:00,0.364,0
2017-10-19 06:00:00,0.542,6
2017-10-19 12:00:00,0.427,12
2017-10-19 18:00:00,0.774,18
2017-10-20 00:00:00,0.734,24
2017-10-20 00:00:00,0.734,0
2017-10-20 06:00:00,0.838,6
2017-10-20 12:00:00,0.817,12
2017-10-20 18:00:00,0.55,18
2017-10-21 00:00:00,0.507,24
2017-10-21 00:00:00,0.507,0
2017-10-21 06:00:00,0.804,6
2017-10-21 12:00:00,0.859,12
2017-10-21 18:00:00,0.939,18
2017-10-22 00:00:00,0.963,24
2017-10-22 00:00:00,0.963,0
2017-10-22 06:00:00,0.775,6
2017-10-22 12:00:00,0.659,12
2017-10-22 18:00:00,0.598,18
2017-10-23 00:00:00,0.553,24
2017-10-23 00:00:00,0.553,0
2017-10-23 06:00:00,0.433,6
2017-10-23 12:00:00,0.166,12
2017-10-23 18:00:00,0.026,18
2017-10-24 00:00:00,0.455,24
2017-10-24 00:00:00,0.455,0
2017-10-24 06:00:00,0.644,6
2017-10-24 12:00:00,0.777,12
2017-10-24 18:00:00,0.945,18
2017-10-25 00:00:00,0.575,24
2017-10-25 00:00:00,0.575,0
2017-10-25 06:00:00,0.955,6
2017-10-25 12:00:00,0.855,12
2017-10-25 18:00:00,0.85,18
2017-10-26 00:00:00,0.799,24
2017-10-26 00:00:00,0.799,0
2017-10-26 06:00:00,0.762,6
2017-10-26 12:00:00,0.873,12
2017-10-26 18:00:00,0.879,18
2017-10-27 00:00:00,0.913,24
2017-10-27 00:00:00,0.913,0
2017-10-27 06:00:00,0.956,6
2017-10-27 12:00:00,0.899,12
2017-10-27 18:00:00,0.921,18
2017-10-28 00:00:00,0.952,24
2017-10-28 00:00:00,0.952,0
2017-10-28 06:00:00,0.963,6
2017-10-28 12:00:00,0.963,12
2017-10-28 18:00:00,0.945,18
2017-10-29 00:00:00,0.65,24
2017-10-29 00:00:00,0.65,0
2017-10-29 06:00:00,0.798,6
2017-10-29 12:00:00,0.946,12
2017-10-29 18:00:00,0.955,18
2017-10-30 00:00:00,0.962,24
2017-10-30 00:00:00,0.962,0
2017-10-30 06:00:00,0.903,6
2017-10-30 12:00:00,0.774,12
2017-10-30 18:00:00,0.648,18
2017-10-31 00:00:00,0.543,24
2017-10-31 00:00:00,0.543,0
2017-10-31 06:00:00,0.657,6
2017-10-31 12:00:00,0.706,12
2017-10-31 18:00:00,0.756,18
2017-11-01 00:00:00,0.855,24
2017-11-01 00:00:00,0.855,0
2017-11-01 06:00:00,0.747,6
2017-11-01 12:00:00,0.876,12
2017-11-01 18:00:00,0.883,18
2017-11-02 00:00:00,0.888,24
2017-11-02 00:00:00,0.888,0
2017-11-02 06:00:00,0.631,6
2017-11-02 12:00:00,0.504,12
2017-11-02 18:00:00,0.285,18
2017-11-03 00:00:00,0.162,24
2017-11-03 00:00:00,0.162,0
2017-11-03 06:00:00,0.115,6
2017-11-03 12:00:00,0.494,12
2017-11-03 18:00:00,0.764,18
2017-11-04 00:00:00,0.805,24
2017-11-04 00:00:00,0.805,0
2017-11-04 06:00:00,0.765,6
2017-11-04 12:00:00,0.816,12
2017-11-04 18:00:00,0.838,18
2017-11-05 00:00:00,0.838,24
2017-11-05 00:00:00,0.838,0
2017-11-05 06:00:00,0.547,6
2017-11-05 12:00:00,0.62,12
2017-11-05 18:00:00,0.567,18
2017-11-06 00:00:00,0.824,24
2017-11-06 00:00:00,0.824,0
2017-11-06 06:00:00,0.408,6
2017-11-06 12:00:00,0.241,12
2017-11-06 18:00:00,0.063,18
2017-11-07 00:00:00,0.588,24
2017-11-07 00:00:00,0.588,0
2017-11-07 06:00:00,0.73,6
2017-11-07 12:00:00,0.677,12
2017-11-07 18:00:00,0.532,18
2017-11-08 00:00:00,0.292,24
2017-11-08 00:00:00,0.292,0
2017-11-08 06:00:00,0.174,6
2017-11-08 12:00:00,0.101,12
2017-11-08 18:00:00,0.04,18
2017-11-09 00:00:00,0.273,24
2017-11-09 00:00:00,0.273,0
2017-11-09 06:00:00,0.754,6
2017-11-09 12:00:00,0.913,12
2017-11-09 18:00:00,0.665,18
2017-11-10 00:00:00,0.666,24
2017-11-10 00:00:00,0.666,0
2017-11-10 06:00:00,0.958,6
2017-11-10 12:00:00,0.949,12
2017-11-10 18:00:00,0.961,18
2017-11-11 00:00:00,0.932,24
2017-11-11 00:00:00,0.932,0
2017-11-11 06:00:00,0.887,6
2017-11-11 12:00:00,0.847,12
2017-11-11 18:00:00,0.863,18
2017-11-12 00:00:00,0.875,24
2017-11-12 00:00:00,0.875,0
2017-11-12 06:00:00,0.691,6
2017-11-12 12:00:00,0.568,12
2017-11-12 18:00:00,0.939,18
2017-11-13 00:00:00,0.962,24
2017-11-13 00:00:00,0.962,0
2017-11-13 06:00:00,0.927,6
2017-11-13 12:00:00,0.795,12
2017-11-13 18:00:00,0.557,18
2017-11-14 00:00:00,0.572,24
2017-11-14 00:00:00,0.572,0
2017-11-14 06:00:00,0.962,6
2017-11-14 12:00:00,0.6,12
2017-11-14 18:00:00,0.198,18
2017-11-15 00:00:00,0.436,24
2017-11-15 00:00:00,0.436,0
2017-11-15 06:00:00,0.357,6
2017-11-15 12:00:00,0.097,12
2017-11-15 18:00:00,0.012,18
2017-11-16 00:00:00,0.439,24
2017-11-16 00:00:00,0.439,0
2017-11-16 06:00:00,0.689,6
2017-11-16 12:00:00,0.886,12
2017-11-16 18:00:00,0.916,18
2017-11-17 00:00:00,0.664,24
2017-11-17 00:00:00,0.664,0
2017-11-17 06:00:00,0.618,6
2017-11-17 12:00:00,0.749,12
2017-11-17 18:00:00,0.875,18
2017-11-18 00:00:00,0.962,24
2017-11-18 00:00:00,0.962,0
2017-11-18 06:00:00,0.955,6
2017-11-18 12:00:00,0.946,12
2017-11-18 18:00:00,0.961,18
2017-11-19 00:00:00,0.961,24
2017-11-19 00:00:00,0.961,0
2017-11-19 06:00:00,0.937,6
2017-11-19 12:00:00,0.956,12
2017-11-19 18:00:00,0.948,18
2017-11-20 00:00:00,0.789,24
2017-11-20 00:00:00,0.789,0
2017-11-20 06:00:00,0.439,6
2017-11-20 12:00:00,0.376,12
2017-11-20 18:00:00,0.475,18
2017-11-21 00:00:00,0.076,24
2017-11-21 00:00:00,0.076,0
2017-11-21 06:00:00,0.016,6
2017-11-21 12:00:00,0.168,12
2017-11-21 18:00:00,0.48,18
2017-11-22 00:00:00,0.955,24
2017-11-22 00:00:00,0.955,0
2017-11-22 06:00:00,0.952,6
